"","party","answer","candidate_id","candidate_name","pct","pollster","state","harris","vote"
"5258","REP","Trump",16651,"Donald Trump",46,"Hart/POS","",0,"no"
"5259","REP","Trump",16651,"Donald Trump",59,"Targoz Market Research","Tennessee",0,"yes"
"5260","REP","Trump",16651,"Donald Trump",61,"Targoz Market Research","Tennessee",0,"yes"
"5261","REP","Trump",16651,"Donald Trump",46,"Targoz Market Research","Tennessee",0,"no"
"5262","REP","Trump",16651,"Donald Trump",48,"Targoz Market Research","Tennessee",0,"no"
"5263","REP","Trump",16651,"Donald Trump",52,"Targoz Market Research","Tennessee",0,"yes"
"5264","REP","Trump",16651,"Donald Trump",53,"Targoz Market Research","Tennessee",0,"yes"
"5265","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5266","REP","Trump",16651,"Donald Trump",48.9,"Zogby","",0,"no"
"5267","REP","Trump",16651,"Donald Trump",42.6,"Zogby","",0,"no"
"5268","REP","Trump",16651,"Donald Trump",40,"Selzer","",0,"no"
"5269","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5270","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5271","REP","Trump",16651,"Donald Trump",52,"Remington","Missouri",0,"yes"
"5272","REP","Trump",16651,"Donald Trump",49,"Remington","Missouri",0,"no"
"5273","REP","Trump",16651,"Donald Trump",45,"J.L. Partners","",0,"no"
"5274","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5275","REP","Trump",16651,"Donald Trump",51,"Zogby","Georgia",0,"yes"
"5276","REP","Trump",16651,"Donald Trump",44.5,"Zogby","Georgia",0,"no"
"5277","REP","Trump",16651,"Donald Trump",46,"Marist","",0,"no"
"5278","REP","Trump",16651,"Donald Trump",37,"Marist","",0,"no"
"5279","REP","Trump",16651,"Donald Trump",37,"Causeway Solutions","",0,"no"
"5280","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5281","REP","Trump",16651,"Donald Trump",38,"YouGov","",0,"no"
"5282","REP","Trump",16651,"Donald Trump",42,"YouGov","",0,"no"
"5283","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5284","REP","Trump",16651,"Donald Trump",47,"Morning Consult","Arizona",0,"no"
"5285","REP","Trump",16651,"Donald Trump",48,"Morning Consult","Georgia",0,"no"
"5286","REP","Trump",16651,"Donald Trump",44,"Morning Consult","Michigan",0,"no"
"5287","REP","Trump",16651,"Donald Trump",43,"Morning Consult","Nevada",0,"no"
"5288","REP","Trump",16651,"Donald Trump",47,"Morning Consult","North Carolina",0,"no"
"5289","REP","Trump",16651,"Donald Trump",46,"Morning Consult","Pennsylvania",0,"no"
"5290","REP","Trump",16651,"Donald Trump",46,"Morning Consult","Wisconsin",0,"no"
"5291","REP","Trump",16651,"Donald Trump",41,"Redfield & Wilton Strategies","Michigan",0,"no"
"5292","REP","Trump",16651,"Donald Trump",40,"Redfield & Wilton Strategies","Michigan",0,"no"
"5293","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5294","REP","Trump",16651,"Donald Trump",48,"Beacon/Shaw","",0,"no"
"5295","REP","Trump",16651,"Donald Trump",45,"Beacon/Shaw","",0,"no"
"5296","REP","Trump",16651,"Donald Trump",41,"Beacon/Shaw","",0,"no"
"5297","REP","Trump",16651,"Donald Trump",44,"Redfield & Wilton Strategies","Arizona",0,"no"
"5298","REP","Trump",16651,"Donald Trump",42,"Redfield & Wilton Strategies","Arizona",0,"no"
"5299","REP","Trump",16651,"Donald Trump",44,"Redfield & Wilton Strategies","Florida",0,"no"
"5300","REP","Trump",16651,"Donald Trump",44,"Redfield & Wilton Strategies","Florida",0,"no"
"5301","REP","Trump",16651,"Donald Trump",43,"Redfield & Wilton Strategies","Georgia",0,"no"
"5302","REP","Trump",16651,"Donald Trump",41,"Redfield & Wilton Strategies","Georgia",0,"no"
"5303","REP","Trump",16651,"Donald Trump",43,"Redfield & Wilton Strategies","North Carolina",0,"no"
"5304","REP","Trump",16651,"Donald Trump",41,"Redfield & Wilton Strategies","North Carolina",0,"no"
"5305","REP","Trump",16651,"Donald Trump",42,"Redfield & Wilton Strategies","Pennsylvania",0,"no"
"5306","REP","Trump",16651,"Donald Trump",39,"Redfield & Wilton Strategies","Pennsylvania",0,"no"
"5307","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5308","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5309","REP","Trump",16651,"Donald Trump",40.7,"Big Data Poll","",0,"no"
"5310","REP","Trump",16651,"Donald Trump",39.4,"Big Data Poll","",0,"no"
"5311","REP","Trump",16651,"Donald Trump",40.6,"Big Data Poll","",0,"no"
"5312","REP","Trump",16651,"Donald Trump",39.4,"Big Data Poll","",0,"no"
"5313","REP","Trump",16651,"Donald Trump",41.6,"MRG (Marketing Resource Group)","Michigan",0,"no"
"5314","REP","Trump",16651,"Donald Trump",40.4,"MRG (Marketing Resource Group)","Michigan",0,"no"
"5315","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5316","REP","Trump",16651,"Donald Trump",45,"HarrisX","",0,"no"
"5317","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5318","REP","Trump",16651,"Donald Trump",41,"Echelon Insights","",0,"no"
"5319","REP","Trump",16651,"Donald Trump",45.1,"Cygnal","",0,"no"
"5320","REP","Trump",16651,"Donald Trump",39.6,"Cygnal","",0,"no"
"5321","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5322","REP","Trump",16651,"Donald Trump",35,"Ipsos","",0,"no"
"5323","REP","Trump",16651,"Donald Trump",33,"Ipsos","",0,"no"
"5324","REP","Trump",16651,"Donald Trump",44.6,"Emerson","Ohio",0,"no"
"5325","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5326","REP","Trump",16651,"Donald Trump",45.3,"Emerson","Pennsylvania",0,"no"
"5327","REP","Trump",16651,"Donald Trump",54.5,"Emerson","Idaho",0,"yes"
"5328","REP","Trump",16651,"Donald Trump",42,"Emerson","Wisconsin",0,"no"
"5329","REP","Trump",16651,"Donald Trump",50.2,"Emerson","Missouri",0,"yes"
"5330","REP","Trump",16651,"Donald Trump",47,"Emerson","Kansas",0,"no"
"5331","REP","Trump",16651,"Donald Trump",59.3,"Emerson","West Virginia",0,"yes"
"5332","REP","Trump",16651,"Donald Trump",47.5,"Emerson","Indiana",0,"no"
"5333","REP","Trump",16651,"Donald Trump",43.5,"Emerson","Iowa",0,"no"
"5334","REP","Trump",16651,"Donald Trump",46.8,"Emerson","Nebraska",0,"no"
"5335","REP","Trump",16651,"Donald Trump",54,"Emerson","North Dakota",0,"yes"
"5336","REP","Trump",16651,"Donald Trump",50.3,"Emerson","South Dakota",0,"yes"
"5337","REP","Trump",16651,"Donald Trump",33.7,"Emerson","Illinois",0,"no"
"5338","REP","Trump",16651,"Donald Trump",56.6,"Emerson","Arkansas",0,"yes"
"5339","REP","Trump",16651,"Donald Trump",37.8,"Emerson","Minnesota",0,"no"
"5340","REP","Trump",16651,"Donald Trump",42.5,"Emerson","Michigan",0,"no"
"5341","REP","Trump",16651,"Donald Trump",37.6,"Emerson","Colorado",0,"no"
"5342","REP","Trump",16651,"Donald Trump",48.6,"Emerson","Montana",0,"no"
"5343","REP","Trump",16651,"Donald Trump",67.6,"Emerson","Wyoming",0,"yes"
"5344","REP","Trump",16651,"Donald Trump",55.3,"Emerson","Tennessee",0,"yes"
"5345","REP","Trump",16651,"Donald Trump",54.6,"Emerson","Kentucky",0,"yes"
"5346","REP","Trump",16651,"Donald Trump",55,"Emerson","Oklahoma",0,"yes"
"5347","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5348","REP","Trump",16651,"Donald Trump",43,"SurveyUSA","",0,"no"
"5349","REP","Trump",16651,"Donald Trump",45,"CNN/SSRS","Nevada",0,"no"
"5350","REP","Trump",16651,"Donald Trump",40.9,"Big Village","",0,"no"
"5351","REP","Trump",16651,"Donald Trump",43.5,"Big Village","",0,"no"
"5352","REP","Trump",16651,"Donald Trump",45,"Big Village","",0,"no"
"5353","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5354","REP","Trump",16651,"Donald Trump",47,"Quinnipiac","Pennsylvania",0,"no"
"5355","REP","Trump",16651,"Donald Trump",42,"Premise","",0,"no"
"5356","REP","Trump",16651,"Donald Trump",45,"Premise","",0,"no"
"5357","REP","Trump",16651,"Donald Trump",32.6,"Data Viewpoint","California",0,"no"
"5358","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5359","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5360","REP","Trump",16651,"Donald Trump",45,"HarrisX","",0,"no"
"5361","REP","Trump",16651,"Donald Trump",47.2,"Cygnal","Iowa",0,"no"
"5362","REP","Trump",16651,"Donald Trump",47.7,"Cygnal","Iowa",0,"no"
"5363","REP","Trump",16651,"Donald Trump",42,"TIPP","",0,"no"
"5364","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5365","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5366","REP","Trump",16651,"Donald Trump",46,"Echelon Insights","",0,"no"
"5367","REP","Trump",16651,"Donald Trump",40,"Echelon Insights","",0,"no"
"5368","REP","Trump",16651,"Donald Trump",47,"Marist","",0,"no"
"5369","REP","Trump",16651,"Donald Trump",39,"Marist","",0,"no"
"5370","REP","Trump",16651,"Donald Trump",45,"Susquehanna","Pennsylvania",0,"no"
"5371","REP","Trump",16651,"Donald Trump",30.4,"Gonzales Research & Media Services","Maryland",0,"no"
"5372","REP","Trump",16651,"Donald Trump",44,"PPP","Michigan",0,"no"
"5373","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5374","REP","Trump",16651,"Donald Trump",45,"PPP","Pennsylvania",0,"no"
"5375","REP","Trump",16651,"Donald Trump",44,"PPP","Wisconsin",0,"no"
"5376","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5377","REP","Trump",16651,"Donald Trump",38,"YouGov","",0,"no"
"5378","REP","Trump",16651,"Donald Trump",40,"YouGov","",0,"no"
"5379","REP","Trump",16651,"Donald Trump",47,"McLaughlin","",0,"no"
"5380","DEM","Harris",16661,"Kamala Harris",41,"McLaughlin","",1,"no"
"5381","REP","Trump",16651,"Donald Trump",48,"McLaughlin","",0,"no"
"5382","REP","Trump",16651,"Donald Trump",43,"McLaughlin","",0,"no"
"5383","REP","Trump",16651,"Donald Trump",40,"McLaughlin","",0,"no"
"5384","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5385","REP","Trump",16651,"Donald Trump",46,"Clarity","",0,"no"
"5386","REP","Trump",16651,"Donald Trump",52,"Marquette Law School","",0,"yes"
"5387","REP","Trump",16651,"Donald Trump",51,"Marquette Law School","",0,"yes"
"5388","REP","Trump",16651,"Donald Trump",49,"Marquette Law School","",0,"no"
"5389","REP","Trump",16651,"Donald Trump",38,"John Zogby Strategies","",0,"no"
"5390","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5391","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5392","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5393","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5394","REP","Trump",16651,"Donald Trump",41,"Gravis Marketing (post 2020)","",0,"no"
"5395","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5396","REP","Trump",16651,"Donald Trump",51,"ABC/Washington Post","",0,"yes"
"5397","REP","Trump",16651,"Donald Trump",52,"ABC/Washington Post","",0,"yes"
"5398","REP","Trump",16651,"Donald Trump",45,"J.L. Partners","",0,"no"
"5399","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5400","REP","Trump",16651,"Donald Trump",42,"Change Research","Virginia",0,"no"
"5401","REP","Trump",16651,"Donald Trump",39,"Change Research","Virginia",0,"no"
"5402","REP","Trump",16651,"Donald Trump",37,"Change Research","Virginia",0,"no"
"5403","REP","Trump",16651,"Donald Trump",54,"Change Research","Montana",0,"yes"
"5404","REP","Trump",16651,"Donald Trump",51,"Change Research","Montana",0,"yes"
"5405","REP","Trump",16651,"Donald Trump",49,"Change Research","Montana",0,"no"
"5406","REP","Trump",16651,"Donald Trump",48,"Change Research","Ohio",0,"no"
"5407","REP","Trump",16651,"Donald Trump",45,"Change Research","Ohio",0,"no"
"5408","REP","Trump",16651,"Donald Trump",42,"Change Research","Ohio",0,"no"
"5409","REP","Trump",16651,"Donald Trump",41,"WPAi","",0,"no"
"5410","REP","Trump",16651,"Donald Trump",46,"Hart/POS","",0,"no"
"5411","REP","Trump",16651,"Donald Trump",39,"Hart/POS","",0,"no"
"5412","REP","Trump",16651,"Donald Trump",46,"HarrisX","",0,"no"
"5413","REP","Trump",16651,"Donald Trump",51.7,"ActiVote","",0,"yes"
"5414","REP","Trump",16651,"Donald Trump",45.2,"Emerson","",0,"no"
"5415","REP","Trump",16651,"Donald Trump",43.3,"Emerson","",0,"no"
"5416","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5417","REP","Trump",16651,"Donald Trump",44,"YouGov","",0,"no"
"5418","REP","Trump",16651,"Donald Trump",40,"U. New Hampshire","New Hampshire",0,"no"
"5419","REP","Trump",16651,"Donald Trump",47,"YouGov Blue","",0,"no"
"5420","REP","Trump",16651,"Donald Trump",42,"YouGov Blue","",0,"no"
"5421","IND","Trump",30739,"Donald Trump",26,"YouGov Blue","",0,"no"
"5422","REP","Trump",16651,"Donald Trump",36,"Redfield & Wilton Strategies","",0,"no"
"5423","REP","Trump",16651,"Donald Trump",42,"Redfield & Wilton Strategies","",0,"no"
"5424","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5425","REP","Trump",16651,"Donald Trump",45,"National Public Affairs","Pennsylvania",0,"no"
"5426","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5427","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5428","REP","Trump",16651,"Donald Trump",50,"YouGov","",0,"yes"
"5429","REP","Trump",16651,"Donald Trump",44,"HarrisX/Harris Poll","",0,"no"
"5430","DEM","Harris",16661,"Kamala Harris",40,"HarrisX/Harris Poll","",1,"no"
"5431","REP","Trump",16651,"Donald Trump",46,"HarrisX/Harris Poll","",0,"no"
"5432","DEM","Harris",16661,"Kamala Harris",44,"HarrisX/Harris Poll","",1,"no"
"5433","DEM","Harris",16661,"Kamala Harris",40,"HarrisX/Harris Poll","",1,"no"
"5434","DEM","Harris",16661,"Kamala Harris",40,"HarrisX/Harris Poll","",1,"no"
"5435","DEM","Harris",16661,"Kamala Harris",39,"HarrisX/Harris Poll","",1,"no"
"5436","DEM","Harris",16661,"Kamala Harris",43,"HarrisX/Harris Poll","",1,"no"
"5437","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5438","REP","Trump",16651,"Donald Trump",39,"Ipsos","",0,"no"
"5439","REP","Trump",16651,"Donald Trump",39,"Ipsos","",0,"no"
"5440","REP","Trump",16651,"Donald Trump",42,"Rasmussen","",0,"no"
"5441","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5442","REP","Trump",16651,"Donald Trump",31,"Siena","New York",0,"no"
"5443","REP","Trump",16651,"Donald Trump",43,"YouGov","",0,"no"
"5444","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5445","REP","Trump",16651,"Donald Trump",48,"Beacon/Shaw","",0,"no"
"5446","REP","Trump",16651,"Donald Trump",43,"Susquehanna","Michigan",0,"no"
"5447","REP","Trump",16651,"Donald Trump",38,"Lord Ashcroft Polls","",0,"no"
"5448","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5449","REP","Trump",16651,"Donald Trump",47,"Rasmussen","Georgia",0,"no"
"5450","REP","Trump",16651,"Donald Trump",46,"Quinnipiac","",0,"no"
"5451","REP","Trump",16651,"Donald Trump",44,"HarrisX","",0,"no"
"5452","REP","Trump",16651,"Donald Trump",37,"Research America","Virginia",0,"no"
"5453","REP","Trump",16651,"Donald Trump",48,"Project Home Fire","",0,"no"
"5454","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5455","REP","Trump",16651,"Donald Trump",50,"Emerson","Iowa",0,"yes"
"5456","REP","Trump",16651,"Donald Trump",47.5,"Emerson","Iowa",0,"no"
"5457","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5458","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5459","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5460","REP","Trump",16651,"Donald Trump",44.3,"Cygnal","",0,"no"
"5461","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5462","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5463","REP","Trump",16651,"Donald Trump",46,"Change Research","North Carolina",0,"no"
"5464","REP","Trump",16651,"Donald Trump",42,"Premise","",0,"no"
"5465","REP","Trump",16651,"Donald Trump",44,"Premise","",0,"no"
"5466","REP","Trump",16651,"Donald Trump",26,"PPIC","California",0,"no"
"5467","REP","Trump",16651,"Donald Trump",38,"Redfield & Wilton Strategies","",0,"no"
"5468","REP","Trump",16651,"Donald Trump",42,"Redfield & Wilton Strategies","",0,"no"
"5469","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5470","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5471","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5472","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5473","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5474","REP","Trump",16651,"Donald Trump",46,"Echelon Insights","",0,"no"
"5475","REP","Trump",16651,"Donald Trump",47,"CNN/SSRS","",0,"no"
"5476","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5477","REP","Trump",16651,"Donald Trump",46,"PRRI","",0,"no"
"5478","REP","Trump",16651,"Donald Trump",38,"PRRI","",0,"no"
"5479","REP","Trump",16651,"Donald Trump",43,"PRRI","",0,"no"
"5480","REP","Trump",16651,"Donald Trump",40,"Fabrizio/GBAO","",0,"no"
"5481","REP","Trump",16651,"Donald Trump",46,"Fabrizio/GBAO","",0,"no"
"5482","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5483","REP","Trump",16651,"Donald Trump",44,"YouGov","",0,"no"
"5484","REP","Trump",16651,"Donald Trump",31,"UC Berkeley","California",0,"no"
"5485","REP","Trump",16651,"Donald Trump",45,"Big Data Poll","Florida",0,"no"
"5486","REP","Trump",16651,"Donald Trump",45.5,"Big Data Poll","Florida",0,"no"
"5487","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5488","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5489","REP","Trump",16651,"Donald Trump",42.3,"Big Village","",0,"no"
"5490","REP","Trump",16651,"Donald Trump",43.7,"Big Village","",0,"no"
"5491","REP","Trump",16651,"Donald Trump",35,"Cor Strategies","Illinois",0,"no"
"5492","REP","Trump",16651,"Donald Trump",46.2,"Emerson","",0,"no"
"5493","REP","Trump",16651,"Donald Trump",44.1,"Emerson","",0,"no"
"5494","REP","Trump",16651,"Donald Trump",44,"HarrisX","",0,"no"
"5495","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5496","REP","Trump",16651,"Donald Trump",57,"WPAi","Alabama",0,"yes"
"5497","REP","Trump",16651,"Donald Trump",38,"Ipsos","",0,"no"
"5498","REP","Trump",16651,"Donald Trump",43,"Morning Consult","",0,"no"
"5499","REP","Trump",16651,"Donald Trump",41,"PPP","New Mexico",0,"no"
"5500","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5501","REP","Trump",16651,"Donald Trump",42,"Morning Consult","",0,"no"
"5502","REP","Trump",16651,"Donald Trump",47,"McLaughlin","",0,"no"
"5503","DEM","Harris",16661,"Kamala Harris",40,"McLaughlin","",1,"no"
"5504","REP","Trump",16651,"Donald Trump",50,"McLaughlin","",0,"yes"
"5505","REP","Trump",16651,"Donald Trump",42,"McLaughlin","",0,"no"
"5506","REP","Trump",16651,"Donald Trump",39,"McLaughlin","",0,"no"
"5507","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5508","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5509","REP","Trump",16651,"Donald Trump",42.4,"Big Data Poll","",0,"no"
"5510","REP","Trump",16651,"Donald Trump",42.6,"Big Data Poll","",0,"no"
"5511","REP","Trump",16651,"Donald Trump",41,"Premise","",0,"no"
"5512","REP","Trump",16651,"Donald Trump",43,"Premise","",0,"no"
"5513","REP","Trump",16651,"Donald Trump",44,"HarrisX","",0,"no"
"5514","REP","Trump",16651,"Donald Trump",47,"HarrisX","Iowa",0,"no"
"5515","REP","Trump",16651,"Donald Trump",41,"YouGov","",0,"no"
"5516","REP","Trump",16651,"Donald Trump",45,"Schoen Cooperman","",0,"no"
"5517","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5518","REP","Trump",16651,"Donald Trump",40,"Franklin and Marshall College","Pennsylvania",0,"no"
"5519","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5520","REP","Trump",16651,"Donald Trump",41,"Morning Consult","",0,"no"
"5521","REP","Trump",16651,"Donald Trump",44.4,"Emerson","",0,"no"
"5522","REP","Trump",16651,"Donald Trump",42,"Emerson","",0,"no"
